6 -9.579178003587463 -10.493830562345787 0.5199663251829267 1114.6157174110413
7 -9.680694938446353 -14.225398483606622 0.5909190394341822 1110.559338569641
8 -9.828141809627441 -15.253443565879422 0.6143134626416635 1050.745446920395
9 -9.97631121652817 -13.373571435614629 0.5956486135174281 1124.4669451713562
10 -10.087299221767163 -15.860460824307179 0.6325925503137986 1140.8934397697449
11 -10.230809771870847 -15.226416320953335 0.6169332394913831 1144.014675617218
12 -10.371182267807898 -12.777844112781017 0.5751932283278797 1117.5813636779785
13 -10.487623774930944 -15.223891577978238 0.6375800994872087 1110.716970205307
14 -10.58775898029669 -13.781313635654689 0.6104771677308966 1125.85444521904
15 -10.72133738572828 -15.866308003688257 0.6388011788235328 1116.3627734184265
16 -10.77832125946995 -16.0175391219123 0.6537168054551921 1158.1539571285248
17 -10.946044193561459 -15.615863607999135 0.6157837626372098 1135.437026977539
18 -11.08080501936593 -15.936204434235622 0.6377346743308189 1125.2234680652618
19 -11.080413027184907 -18.2683792768109 0.6658748915226802 1057.4468941688538
20 -11.270504999067928 -16.349780213093766 0.6327567227561081 1164.7612421512604
21 -11.380637164800095 -15.612409537424918 0.6515748077330896 1126.925077199936
22 -11.562528004716338 -16.190643935398484 0.6544667085701783 1131.0511293411255
23 -11.536701606897736 -17.32328558680788 0.6707612310058146 1115.20610165596
24 -11.761654809627217 -15.892945925144003 0.6583075946760005 1141.280962228775
25 -11.879740101372303 -17.153822760908273 0.6477139798092146 1161.8896141052246
26 -12.07523002832773 -15.96028582466106 0.6489204178654737 1131.538399219513
27 -12.147353849628711 -16.24190979595944 0.6603680139081592 1141.457037448883
28 -12.184059938610233 -17.09605005381415 0.6458596767148113 1132.9950852394104
29 -12.452110657212172 -15.607990676422258 0.6471491866192778 1136.4034612178802
30 -12.552739211084031 -16.871819345883814 0.6549078696690697 1129.6644456386566
31 -12.616471700604073 -16.394575551897876 0.6488583353125663 1147.3698904514313
32 -12.766405148233813 -17.00063776026804 0.6455563604152179 1178.9460747241974
33 -12.944383471351053 -16.533762412357508 0.6492259290701913 1281.7912073135376
34 -13.018146209747941 -16.815737327364634 0.6480648114884232 1226.5504570007324
35 -13.191371839060498 -17.124280340470534 0.6458201542876763 1191.9915835857391
36 -13.35997588255953 -16.777397600559265 0.6653333528754005 1153.0581004619598
37 -13.441516017214383 -16.854000321243372 0.6636032130973392 1152.849868774414
38 -13.494460185323678 -17.092149688802362 0.6753961339162372 1158.0161983966827
39 -13.805999108430571 -16.616148795911514 0.6615671359800464 1288.375864982605
40 -13.855184638777116 -17.532047661887056 0.6535578788362615 1281.0576372146606
41 -13.905433082535923 -17.942929061112853 0.6731682913330372 1333.8139607906342
42 -14.174570215528082 -16.983487061916897 0.6598585978408705 1333.6795392036438
43 -14.344858290747592 -16.73948767388605 0.6658088321439328 1417.4537942409515
44 -14.562142714321743 -17.26965102974447 0.6553393155403697 1378.4861388206482
45 -14.755848097894752 -17.098943042004656 0.6518841037823739 1411.7869243621826
46 -14.974428893490458 -17.15163527162244 0.6469630487368867 1477.5656909942627
47 -15.193399030458446 -16.515475802554302 0.6422560678829684 1549.1089916229248
48 -15.305379278746315 -17.398770315775423 0.663670153756374 1410.3647162914276
49 -15.685868536606915 -16.831626817352287 0.6543636821985653 1434.451494216919
50 -15.843655774799707 -17.530718959953756 0.6619100639838718 1358.5052285194397
51 -16.2039095739504 -16.965564613973502 0.6592731336451919 1346.2392616271973
52 -16.491874215714383 -16.84945630798869 0.6633428367379101 1341.4788310527802
53 -16.74060988181505 -17.06767105279916 0.6602686194569054 1311.6320474147797
54 -17.121553505171786 -17.11703860241673 0.6432400538632015 1366.2489845752716
55 -17.397531042174222 -16.95709471369511 0.6380778746941039 1409.4409215450287

